user_id,country,gender,age,registration_date,acquisition_channel,is_premium
U02065,France,Female,17,2026-01-11,App Store,0
U02066,Poland,Male,33,2026-02-23,Organic Search,1
U02067,Sweden,Male,39,2026-01-20,Organic Search,0
U02068,Poland,Female,24,2026-01-08,Paid Ads,0
U02069,Germany,Male,31,2026-01-05,Social Media,1
U02070,Poland,Male,22,2026-02-17,Paid Ads,1
U02071,France,Male,28,2026-01-02,Organic Search,0
U02072,Belgium,Female,34,2026-02-10,Social Media,1
U02073,Austria,Male,26,2026-01-01,Influencer,0
U02074,Belgium,Male,31,2026-01-04,Influencer,0
U02075,Spain,Male,28,2026-02-07,Social Media,0
U02076,Austria,Female,30,2026-02-10,Paid Ads,0
U02077,France,Male,23,2026-01-08,Social Media,0
U02078,Germany,Male,22,2026-01-23,Social Media,0
U02079,Netherlands,Female,41,2026-02-23,Referral,0
U02080,Netherlands,Male,21,2026-01-17,Paid Ads,0
U02081,Poland,Male,28,2026-01-07,Organic Search,0
U02082,UK,Female,24,2026-01-07,Organic Search,0
U02083,UK,Female,35,2026-02-19,Influencer,0
U02084,Sweden,Male,42,2026-01-16,Paid Ads,0
U02085,Italy,Female,22,2026-01-14,App Store,0
U02086,Germany,Male,24,2026-02-23,Influencer,0
U02087,Germany,Male,24,2026-01-05,Social Media,0
U02088,Italy,Female,16,2026-01-21,Social Media,0
U02089,Belgium,Male,28,2026-01-02,Social Media,0
U02090,France,Male,17,2026-01-16,Paid Ads,0
U02091,Spain,Male,28,2026-01-03,Organic Search,0
U02092,Netherlands,Female,22,2026-01-05,Influencer,1
U02093,Netherlands,Male,22,2026-01-03,App Store,0
U02094,Netherlands,Female,26,2026-01-29,Social Media,1
U02095,Germany,Male,26,2026-02-19,Organic Search,0
U02096,Netherlands,Female,26,2026-01-03,Social Media,1
U02097,UK,Male,40,2026-01-16,Social Media,0
U02098,Sweden,Male,32,2026-01-27,App Store,0
U02099,UK,Male,27,2026-01-15,Referral,0
U02100,Belgium,Female,27,2026-02-23,Referral,0
U02101,Germany,Female,36,2026-02-23,Social Media,0
U02102,Germany,Male,29,2026-01-15,Influencer,0
U02103,France,Female,35,2026-01-04,Referral,0
U02104,Germany,Male,30,2026-02-22,Organic Search,0
U02105,UK,Female,25,2026-01-12,Paid Ads,0
U02106,Poland,Male,35,2026-01-06,Social Media,0
U02107,Germany,Male,27,2026-02-05,Organic Search,0
U02108,Belgium,Male,23,2026-01-24,Paid Ads,0
U02109,UK,Male,31,2026-01-26,Influencer,0
U02110,Germany,Female,22,2026-01-14,App Store,0
U02111,UK,Male,23,2026-01-02,Social Media,1
U02112,Germany,Female,22,2026-01-08,Influencer,0
U02113,Netherlands,Female,24,2026-01-04,Influencer,0
U02114,UK,Female,21,2026-01-24,Social Media,0
U02115,Italy,Male,18,2026-01-17,Paid Ads,0
U02116,France,Male,32,2026-01-06,Social Media,1
U02117,France,Male,20,2026-02-23,App Store,0
U02118,Germany,Female,23,2026-01-05,Social Media,0
U02119,Netherlands,Female,33,2026-02-23,Social Media,0
U02120,France,Male,28,2026-01-21,Social Media,1
U02121,Germany,Male,29,2026-01-23,Social Media,0
U02122,France,Female,34,2026-01-02,Social Media,0
U02123,UK,Female,24,2026-01-15,Referral,0
U02124,Italy,Female,21,2026-01-08,Social Media,0
U02125,Sweden,Male,35,2026-01-17,Social Media,0
U02126,Germany,Male,19,2026-01-14,Referral,0
U02127,Sweden,Female,25,2026-01-06,Social Media,0
U02128,UK,Male,32,2026-01-20,Organic Search,0
U02129,Italy,Male,24,2026-01-01,Influencer,0
U02130,Netherlands,Female,32,2026-02-23,Influencer,0
U02131,Germany,Male,24,2026-01-12,Social Media,0
U02132,Germany,Female,39,2026-01-04,Organic Search,0
U02133,UK,Female,20,2026-01-01,Organic Search,0
U02134,Spain,Male,47,2026-01-13,Social Media,0
U02135,Netherlands,Female,30,2026-01-03,Organic Search,1
U02136,Germany,Female,25,2026-01-13,Organic Search,0
U02137,Sweden,Female,31,2026-02-10,App Store,0
U02138,Italy,Male,34,2026-01-08,Organic Search,0
U02139,UK,Female,31,2026-01-09,App Store,0
U02140,France,Male,27,2026-01-28,Referral,0
U02141,UK,Female,36,2026-02-05,Organic Search,0
U02142,Netherlands,Female,16,2026-01-04,Social Media,0
U02143,Germany,Male,37,2026-01-22,Influencer,0
U02144,Sweden,Male,23,2026-01-12,Organic Search,0
U02145,UK,Male,24,2026-01-02,Influencer,0
U02146,Sweden,Female,27,2026-01-01,Influencer,1
U02147,Italy,Other,41,2026-01-06,Social Media,0
U02148,Germany,Male,30,2026-01-12,App Store,0
U02149,Poland,Male,38,2026-01-06,Influencer,1
U02150,Germany,Male,21,2026-02-23,Influencer,0
U02151,UK,Female,32,2026-01-28,App Store,1
U02152,France,Male,27,2026-02-22,Social Media,0
U02153,France,Male,35,2026-02-05,Social Media,0
U02154,Germany,Female,29,2026-01-11,Social Media,0
U02155,France,Male,36,2026-02-05,Social Media,0
U02156,Sweden,Male,24,2026-02-13,Organic Search,0
U02157,Netherlands,Female,31,2026-02-03,Organic Search,0
U02158,UK,Male,16,2026-01-29,Organic Search,0
U02159,Germany,Male,36,2026-01-11,Social Media,0
U02160,France,Female,42,2026-02-08,Organic Search,1
U02161,Belgium,Female,38,2026-01-08,Social Media,0
U02162,Spain,Male,29,2026-01-03,Organic Search,0
U02163,UK,Male,24,2026-02-20,Referral,0
U02164,France,Female,17,2026-01-06,Organic Search,0
U02165,Germany,Male,21,2026-01-01,Organic Search,0
U02166,Spain,Male,16,2026-01-11,Influencer,0
U02167,UK,Male,39,2026-01-03,Social Media,1
U02168,Germany,Female,27,2026-01-08,Referral,0
U02169,France,Male,23,2026-02-14,Paid Ads,0
U02170,Germany,Male,27,2026-01-22,Influencer,0
U02171,Italy,Male,38,2026-01-15,Social Media,0
U02172,Netherlands,Female,34,2026-01-19,App Store,0
U02173,France,Female,16,2026-01-01,Influencer,0
U02174,Austria,Male,25,2026-01-11,Organic Search,1
U02175,Italy,Male,39,2026-01-13,Referral,0
U02176,UK,Female,34,2026-02-09,Organic Search,1
U02177,Germany,Male,28,2026-01-10,Referral,0
U02178,UK,Female,31,2026-02-07,Referral,0
U02179,Italy,Male,30,2026-01-07,App Store,0
U02180,Germany,Female,28,2026-01-04,Influencer,1
U02181,Belgium,Male,24,2026-02-23,App Store,0
U02182,France,Male,25,2026-01-03,Influencer,0
U02183,Austria,Female,20,2026-01-31,Organic Search,0
U02184,Germany,Female,26,2026-01-31,Social Media,1
U02185,France,Female,23,2026-02-23,Paid Ads,0
U02186,Italy,Male,23,2026-01-05,Social Media,0
U02187,Belgium,Female,22,2026-02-18,Referral,0
U02188,Sweden,Male,32,2026-01-02,Influencer,0
U02189,Germany,Male,21,2026-01-02,Social Media,0
U02190,UK,Male,32,2026-01-18,Social Media,0
U02191,Germany,Male,27,2026-01-02,Paid Ads,0
U02192,France,Male,25,2026-01-18,App Store,0
U02193,Netherlands,Female,32,2026-02-12,Paid Ads,0
U02194,Netherlands,Female,32,2026-01-24,Paid Ads,1
U02195,UK,Male,22,2026-01-25,Organic Search,0
U02196,Spain,Male,22,2026-01-06,Influencer,0
U02197,Sweden,Female,28,2026-02-17,App Store,0
U02198,Germany,Female,31,2026-01-13,App Store,0
U02199,UK,Male,23,2026-02-02,Organic Search,0
U02200,Germany,Female,25,2026-01-06,Social Media,0
U02201,Spain,Male,24,2026-02-23,Social Media,0
U02202,UK,Female,23,2026-01-02,Organic Search,0
U02203,UK,Male,39,2026-02-23,Referral,0
U02204,Spain,Male,18,2026-01-15,Social Media,0
U02205,France,Male,25,2026-01-16,Organic Search,0
U02206,Netherlands,Other,40,2026-01-03,Social Media,0
U02207,Germany,Female,16,2026-01-08,Social Media,0
U02208,Poland,Female,32,2026-01-23,App Store,0
U02209,Netherlands,Male,23,2026-01-21,Referral,0
U02210,Germany,Female,35,2026-01-09,Influencer,0
U02211,France,Male,22,2026-01-06,Referral,0
U02212,Germany,Male,30,2026-01-23,App Store,0
U02213,UK,Female,40,2026-01-19,Organic Search,0
U02214,Germany,Male,31,2026-02-03,Influencer,0
U02215,France,Male,25,2026-02-07,Organic Search,0
U02216,Poland,Male,31,2026-01-28,App Store,0
U02217,Poland,Male,23,2026-01-17,Organic Search,1
U02218,Germany,Female,25,2026-01-18,Social Media,0
U02219,Germany,Other,19,2026-01-23,App Store,0
U02220,Sweden,Male,31,2026-01-07,Organic Search,0
U02221,UK,Female,27,2026-01-16,Referral,0
U02222,Italy,Other,22,2026-01-31,Paid Ads,0
U02223,Germany,Male,18,2026-01-07,Influencer,0
U02224,Germany,Female,37,2026-01-26,Paid Ads,0
U02225,Italy,Female,29,2026-01-29,Referral,0
U02226,Germany,Female,18,2026-01-09,Organic Search,0
U02227,Germany,Female,21,2026-02-23,Social Media,1
U02228,UK,Male,21,2026-01-03,Organic Search,0
U02229,Germany,Male,26,2026-02-19,Social Media,0
U02230,Italy,Male,35,2026-01-02,Influencer,0
U02231,Italy,Female,38,2026-01-14,Paid Ads,0
U02232,Poland,Male,16,2026-01-30,Social Media,0
U02233,Belgium,Male,23,2026-01-09,Organic Search,0
U02234,UK,Female,33,2026-01-01,Organic Search,1
U02235,France,Female,25,2026-01-18,App Store,0
U02236,France,Female,31,2026-01-03,Organic Search,0
U02237,Netherlands,Male,24,2026-01-02,Organic Search,0
U02238,Germany,Female,20,2026-01-10,Influencer,0
U02239,UK,Female,37,2026-01-11,Paid Ads,0
U02240,Belgium,Female,27,2026-01-13,App Store,0
U02241,Belgium,Male,23,2026-01-16,Organic Search,0
U02242,Belgium,Male,32,2026-01-21,Influencer,1
U02243,UK,Female,31,2026-02-23,Organic Search,0
U02244,France,Female,24,2026-01-07,Organic Search,0
U02245,Belgium,Male,31,2026-01-24,App Store,0
U02246,Austria,Female,27,2026-02-15,Influencer,0
U02247,UK,Male,23,2026-01-17,Organic Search,0
U02248,Germany,Female,34,2026-01-19,Organic Search,0
U02249,UK,Male,24,2026-02-23,Organic Search,0
U02250,UK,Female,26,2026-01-09,Influencer,0
U02251,Spain,Male,19,2026-01-01,Social Media,0
U02252,France,Female,34,2026-01-08,Social Media,1
U02253,Spain,Female,37,2026-01-16,Social Media,0
U02254,Netherlands,Female,21,2026-01-07,Organic Search,0
U02255,Netherlands,Female,19,2026-01-29,Referral,0
U02256,Netherlands,Female,25,2026-01-01,Organic Search,1
U02257,Spain,Male,16,2026-01-08,Referral,0
U02258,UK,Female,24,2026-01-01,Influencer,0
U02259,Belgium,Female,33,2026-01-02,Social Media,1
U02260,UK,Female,16,2026-01-09,Influencer,0
U02261,France,Female,34,2026-01-11,Organic Search,0
U02262,Italy,Male,17,2026-01-02,Organic Search,0
U02263,Spain,Female,34,2026-01-30,App Store,0
U02264,Netherlands,Male,27,2026-02-10,Paid Ads,1
U02265,Germany,Female,32,2026-01-10,Organic Search,1
U02266,Germany,Male,25,2026-01-14,App Store,0
U02267,France,Female,47,2026-01-15,Organic Search,1
U02268,Germany,Male,38,2026-01-25,Organic Search,0
U02269,Poland,Other,27,2026-01-15,Organic Search,0
U02270,Poland,Female,29,2026-01-12,App Store,1
U02271,Germany,Female,37,2026-02-03,Referral,0
U02272,Belgium,Male,27,2026-01-02,Social Media,0
U02273,France,Female,21,2026-02-23,Organic Search,0
U02274,UK,Female,32,2026-01-11,Organic Search,0
U02275,Germany,Male,27,2026-02-01,Influencer,0
U02276,Netherlands,Female,18,2026-01-23,Social Media,0
U02277,Germany,Female,22,2026-01-30,Organic Search,0
U02278,Germany,Female,33,2026-01-29,App Store,1
U02279,France,Female,30,2026-01-02,Organic Search,0
U02280,Spain,Male,21,2026-01-05,Organic Search,0
U02281,UK,Male,22,2026-01-30,App Store,0
U02282,Germany,Female,41,2026-01-02,Organic Search,1
U02283,Netherlands,Female,16,2026-01-08,Organic Search,0
U02284,Germany,Male,19,2026-01-06,Social Media,0
U02285,Netherlands,Other,22,2026-01-08,Organic Search,0
U02286,Belgium,Other,16,2026-01-01,Organic Search,0
U02287,Germany,Male,27,2026-01-07,Social Media,1
U02288,France,Other,20,2026-01-08,Referral,0
U02289,Belgium,Female,34,2026-01-02,Social Media,0
U02290,Italy,Female,30,2026-01-31,Referral,0
U02291,Italy,Female,31,2026-01-08,Organic Search,0
U02292,Netherlands,Male,34,2026-01-04,Referral,0
U02293,Italy,Female,18,2026-01-01,Referral,1
U02294,Netherlands,Female,21,2026-01-15,Paid Ads,1
U02295,Italy,Male,27,2026-01-02,App Store,0
U02296,Germany,Male,24,2026-01-19,App Store,0
U02297,Netherlands,Female,18,2026-01-19,Influencer,0
U02298,Netherlands,Female,31,2026-01-05,Paid Ads,0
U02299,Spain,Male,37,2026-01-25,Organic Search,0
U02300,Germany,Other,23,2026-02-15,Organic Search,0
U02301,Poland,Male,24,2026-01-22,Social Media,0
U02302,France,Male,40,2026-02-05,Social Media,0
U02303,Poland,Female,32,2026-02-13,Organic Search,0
U02304,Austria,Male,28,2026-01-10,Organic Search,1
U02305,Italy,Female,32,2026-01-18,Organic Search,0
U02306,Austria,Male,26,2026-02-09,Social Media,0
U02307,Poland,Other,22,2026-01-02,Influencer,1
U02308,France,Male,23,2026-01-11,Organic Search,0
U02309,Germany,Male,30,2026-01-05,Organic Search,0
U02310,UK,Female,31,2026-01-12,Social Media,0
U02311,Italy,Female,28,2026-01-01,Social Media,0
U02312,UK,Female,23,2026-01-20,Paid Ads,0
U02313,Germany,Male,19,2026-01-14,Social Media,0
U02314,France,Female,25,2026-02-23,Referral,0
U02315,France,Male,16,2026-02-05,Social Media,0
U02316,Austria,Male,19,2026-01-14,App Store,0
U02317,Netherlands,Male,25,2026-01-08,Influencer,1
U02318,UK,Male,33,2026-01-09,Social Media,0
U02319,Netherlands,Female,22,2026-01-29,Referral,0
U02320,France,Female,25,2026-01-16,Influencer,1
U02321,Spain,Male,37,2026-01-13,Organic Search,0
U02322,Poland,Female,27,2026-01-11,Organic Search,0
U02323,France,Female,19,2026-02-23,Social Media,0
U02324,Germany,Female,19,2026-01-01,Social Media,0
U02325,Italy,Male,22,2026-01-27,Paid Ads,0
U02326,Netherlands,Female,29,2026-02-06,Paid Ads,0
U02327,UK,Other,24,2026-01-02,Social Media,0
U02328,Sweden,Female,23,2026-01-20,Social Media,0
U02329,UK,Female,36,2026-01-16,Referral,0
U02330,UK,Female,35,2026-01-14,Referral,0
U02331,UK,Female,37,2026-01-09,Social Media,0
U02332,Germany,Female,16,2026-01-31,Organic Search,0
U02333,Netherlands,Male,23,2026-01-25,Influencer,0
U02334,Italy,Female,17,2026-01-20,App Store,0
U02335,Poland,Female,29,2026-01-05,Social Media,0
U02336,Spain,Male,37,2026-02-06,Influencer,0
U02337,Germany,Other,31,2026-01-09,Social Media,0
U02338,France,Male,31,2026-01-17,Influencer,0
U02339,France,Female,29,2026-01-04,Organic Search,0
U02340,Italy,Male,26,2026-02-11,Social Media,1
U02341,Spain,Male,24,2026-01-09,App Store,0
U02342,UK,Female,31,2026-01-05,App Store,0
U02343,Germany,Male,25,2026-01-05,Influencer,0
U02344,Germany,Female,21,2026-01-18,Referral,0
U02345,France,Male,23,2026-01-16,Social Media,0
U02346,Germany,Female,27,2026-02-14,Organic Search,0
U02347,Netherlands,Male,19,2026-02-19,Referral,0
U02348,France,Female,22,2026-02-23,Paid Ads,0
U02349,Germany,Female,25,2026-01-02,Referral,0
U02350,UK,Female,28,2026-01-19,App Store,0
U02351,Germany,Male,43,2026-01-03,Paid Ads,0
U02352,Germany,Female,16,2026-01-16,Social Media,0
U02353,France,Female,34,2026-01-01,Social Media,0
U02354,UK,Male,29,2026-02-23,Organic Search,1
U02355,Sweden,Female,38,2026-02-06,App Store,0
U02356,Germany,Male,16,2026-02-09,Referral,0
U02357,Sweden,Female,38,2026-01-27,Social Media,1
U02358,Poland,Male,25,2026-01-10,Influencer,0
U02359,Germany,Female,21,2026-01-11,App Store,0
U02360,Italy,Female,23,2026-01-04,Organic Search,0
U02361,UK,Female,27,2026-01-14,Organic Search,0
U02362,France,Male,16,2026-01-10,Organic Search,0
U02363,UK,Male,20,2026-01-10,Organic Search,0
U02364,Spain,Female,21,2026-02-02,Social Media,0
U02365,Italy,Male,23,2026-01-11,App Store,0
U02366,UK,Male,40,2026-01-09,Organic Search,0
U02367,Italy,Female,16,2026-02-06,App Store,0
U02368,Germany,Male,38,2026-02-09,Social Media,0
U02369,Netherlands,Female,32,2026-01-03,Influencer,0
U02370,Germany,Female,16,2026-01-11,Organic Search,0
U02371,Germany,Male,38,2026-01-30,Influencer,1
U02372,Belgium,Female,23,2026-01-01,App Store,0
U02373,Netherlands,Male,34,2026-01-12,Organic Search,0
U02374,Poland,Female,26,2026-01-13,Organic Search,0
U02375,Germany,Male,19,2026-01-01,Social Media,0
U02376,Germany,Male,28,2026-01-05,App Store,0
U02377,France,Female,30,2026-01-27,Influencer,0
U02378,Germany,Female,16,2026-01-10,App Store,0
U02379,Spain,Female,28,2026-01-15,Social Media,0
U02380,France,Male,33,2026-01-12,Organic Search,0
U02381,Netherlands,Male,32,2026-01-10,App Store,0
U02382,Germany,Male,31,2026-01-09,Organic Search,0
U02383,Germany,Male,16,2026-01-17,Organic Search,0
U02384,UK,Female,24,2026-01-26,Referral,0
U02385,Netherlands,Male,39,2026-02-12,Organic Search,0
U02386,Italy,Male,28,2026-01-09,Social Media,0
U02387,Austria,Female,24,2026-01-01,Influencer,0
U02388,Germany,Female,24,2026-01-28,Social Media,0
U02389,Austria,Male,26,2026-02-01,App Store,0
U02390,Sweden,Female,38,2026-01-18,Organic Search,0
U02391,Italy,Female,20,2026-01-14,App Store,0
U02392,Germany,Male,33,2026-01-05,Social Media,0
U02393,France,Male,27,2026-02-10,Referral,0
U02394,Spain,Male,30,2026-01-24,Social Media,0
U02395,Germany,Female,35,2026-01-14,Social Media,0
U02396,Belgium,Male,18,2026-02-20,Influencer,0
U02397,UK,Male,26,2026-01-16,Organic Search,0
U02398,Netherlands,Female,35,2026-01-18,Organic Search,0
U02399,UK,Female,30,2026-01-02,Referral,0
U02400,Italy,Male,31,2026-01-23,Organic Search,0
U02401,Germany,Male,26,2026-01-03,Influencer,1
U02402,Netherlands,Male,25,2026-02-23,Paid Ads,0
U02403,Netherlands,Male,28,2026-01-01,Social Media,1
U02404,UK,Female,33,2026-01-13,Social Media,1
U02405,UK,Male,25,2026-01-19,Social Media,0
U02406,Netherlands,Male,29,2026-01-11,Influencer,0
U02407,UK,Female,23,2026-01-05,Influencer,0
U02408,Poland,Male,27,2026-01-11,Influencer,1
U02409,Italy,Female,32,2026-01-23,Referral,1
U02410,Netherlands,Female,24,2026-01-01,Social Media,0
U02411,Germany,Male,24,2026-02-09,Social Media,0
U02412,Austria,Female,43,2026-01-01,App Store,1
U02413,Germany,Male,33,2026-01-25,Paid Ads,0
U02414,France,Female,23,2026-02-23,App Store,0
U02415,Belgium,Male,33,2026-02-23,Organic Search,0
U02416,Spain,Male,31,2026-01-19,Social Media,0
U02417,France,Female,25,2026-01-08,Organic Search,1
U02418,Germany,Female,16,2026-01-31,Organic Search,1
U02419,Italy,Male,28,2026-01-08,Social Media,0
U02420,Germany,Male,28,2026-01-04,App Store,0
U02421,Germany,Female,30,2026-01-05,Influencer,0
U02422,Germany,Male,16,2026-01-06,Organic Search,0
U02423,Italy,Female,29,2026-01-21,Social Media,0
U02424,Germany,Female,18,2026-01-11,App Store,0
U02425,Germany,Male,28,2026-02-09,Organic Search,0
U02426,France,Female,34,2026-01-03,Organic Search,0
U02427,Sweden,Female,25,2026-02-05,Referral,0
U02428,Netherlands,Female,21,2026-01-13,Organic Search,0
U02429,UK,Female,25,2026-02-23,Social Media,0
U02430,Belgium,Male,27,2026-01-05,App Store,0
U02431,Italy,Male,28,2026-01-05,App Store,0
U02432,Poland,Female,24,2026-01-04,App Store,0
U02433,Spain,Female,20,2026-01-21,Social Media,0
U02434,Netherlands,Male,45,2026-01-02,Organic Search,0
U02435,UK,Female,26,2026-01-11,Influencer,0
U02436,Belgium,Female,16,2026-02-07,Paid Ads,0
U02437,France,Female,32,2026-01-26,Paid Ads,0
U02438,Sweden,Female,30,2026-01-24,Social Media,0
U02439,Poland,Male,18,2026-02-23,Social Media,0
U02440,UK,Female,39,2026-01-02,Influencer,0
U02441,Sweden,Male,30,2026-01-01,Organic Search,0
U02442,Netherlands,Female,25,2026-01-28,Organic Search,0
U02443,UK,Female,20,2026-02-23,Social Media,1
U02444,Belgium,Female,31,2026-01-25,Social Media,0
U02445,Germany,Male,22,2026-01-25,Social Media,0
U02446,Germany,Female,27,2026-02-05,Social Media,0
U02447,UK,Female,27,2026-01-21,Referral,0
U02448,Italy,Female,25,2026-02-22,Social Media,0
U02449,Poland,Male,26,2026-01-01,Social Media,0
U02450,Netherlands,Female,35,2026-01-14,Organic Search,0
U02451,Sweden,Female,24,2026-02-13,Social Media,1
U02452,Sweden,Female,31,2026-01-22,Organic Search,0
U02453,France,Female,29,2026-01-07,App Store,0
U02454,France,Male,25,2026-02-02,Social Media,0
U02455,Netherlands,Male,25,2026-02-23,Social Media,0
U02456,UK,Male,31,2026-01-08,App Store,0
U02457,Poland,Male,35,2026-01-04,Social Media,0
U02458,UK,Male,33,2026-01-24,Organic Search,0
U02459,Belgium,Female,23,2026-02-09,Social Media,0
U02460,Austria,Female,29,2026-01-26,Social Media,1
U02461,Italy,Male,27,2026-01-15,Influencer,0
U02462,UK,Male,28,2026-01-08,Social Media,0
U02463,Netherlands,Male,28,2026-01-05,Social Media,0
U02464,Germany,Female,30,2026-01-16,Organic Search,0
U02465,UK,Male,31,2026-02-15,Influencer,0
U02466,Sweden,Male,35,2026-01-30,Influencer,1
U02467,France,Male,30,2026-02-23,Organic Search,0
U02468,Germany,Female,39,2026-01-26,App Store,0
U02469,Sweden,Male,37,2026-01-14,Organic Search,0
U02470,France,Male,20,2026-02-03,Social Media,1
U02471,Germany,Female,28,2026-01-10,Paid Ads,0
U02472,Sweden,Female,28,2026-01-10,Social Media,0
U02473,UK,Female,30,2026-01-13,Organic Search,1
U02474,UK,Male,31,2026-01-19,Organic Search,0
U02475,UK,Female,20,2026-02-01,App Store,0
U02476,France,Male,28,2026-01-22,Referral,1
U02477,UK,Female,34,2026-01-16,Influencer,0
U02478,UK,Male,18,2026-01-28,App Store,0
U02479,Netherlands,Male,16,2026-01-03,Organic Search,0
U02480,Italy,Female,27,2026-02-15,Paid Ads,0
U02481,France,Male,23,2026-01-07,Organic Search,0
U02482,UK,Male,32,2026-01-13,Referral,0
U02483,Sweden,Male,29,2026-01-13,Influencer,0
U02484,Italy,Female,19,2026-01-11,Organic Search,0
U02485,Germany,Male,24,2026-01-03,Organic Search,0
U02486,Netherlands,Female,18,2026-01-22,Organic Search,0
U02487,Germany,Female,22,2026-01-09,Paid Ads,0
U02488,Italy,Male,32,2026-01-05,App Store,0
U02489,Spain,Female,39,2026-01-07,Social Media,0
U02490,UK,Female,31,2026-01-25,Paid Ads,0
U02491,France,Female,32,2026-01-13,Social Media,0
U02492,Sweden,Female,33,2026-01-03,Social Media,0
U02493,Austria,Female,25,2026-01-17,Organic Search,0
U02494,Italy,Male,27,2026-01-12,Referral,0
U02495,UK,Female,31,2026-01-05,Organic Search,1
U02496,UK,Female,31,2026-01-06,App Store,0
U02497,UK,Other,23,2026-01-08,Organic Search,0
U02498,UK,Female,18,2026-02-04,Social Media,1
U02499,Netherlands,Male,38,2026-01-05,App Store,0
U02500,Italy,Male,34,2026-01-18,Referral,0
U02501,Sweden,Male,33,2026-02-23,Organic Search,0
U02502,Poland,Male,32,2026-01-23,Social Media,1
U02503,UK,Female,31,2026-01-20,Social Media,0
U02504,Germany,Male,33,2026-01-01,Organic Search,0
U02505,France,Male,36,2026-01-02,Paid Ads,0
U02506,Sweden,Male,43,2026-02-12,Organic Search,0
U02507,UK,Female,23,2026-01-30,Organic Search,0
U02508,Germany,Male,26,2026-01-26,Social Media,0
U02509,Italy,Female,26,2026-01-15,Social Media,0
U02510,Italy,Male,32,2026-01-12,Social Media,0
U02511,Poland,Female,38,2026-01-21,Organic Search,1
U02512,Germany,Male,26,2026-02-04,Social Media,0
U02513,Poland,Female,19,2026-01-03,Organic Search,1
U02514,UK,Female,34,2026-01-02,Organic Search,0
U02515,Netherlands,Female,16,2026-01-10,Organic Search,0
U02516,Poland,Other,30,2026-01-21,Referral,0
U02517,Germany,Other,30,2026-01-06,Social Media,0
U02518,France,Male,23,2026-01-09,Social Media,0
U02519,Italy,Male,31,2026-01-04,Organic Search,0
U02520,Poland,Male,24,2026-01-03,Social Media,0
U02521,Netherlands,Male,21,2026-01-04,Referral,0
U02522,UK,Male,26,2026-01-02,Influencer,0
U02523,UK,Female,30,2026-01-02,Organic Search,1
U02524,Sweden,Female,29,2026-01-18,Organic Search,0
U02525,UK,Female,26,2026-01-27,Social Media,0
U02526,Germany,Female,27,2026-01-17,Referral,0
U02527,Belgium,Female,32,2026-01-08,Social Media,1
U02528,Netherlands,Female,28,2026-01-30,Organic Search,0
U02529,Germany,Female,22,2026-02-08,Social Media,1
U02530,France,Male,21,2026-02-23,Influencer,0
U02531,Netherlands,Male,25,2026-01-08,Organic Search,0
U02532,France,Male,33,2026-02-17,Organic Search,1
U02533,Germany,Male,28,2026-01-08,Organic Search,0
U02534,Germany,Female,24,2026-01-09,Social Media,0
U02535,Germany,Female,29,2026-01-07,Social Media,0
U02536,Poland,Male,35,2026-01-02,Social Media,0
U02537,UK,Male,25,2026-02-23,Organic Search,0
U02538,UK,Female,26,2026-01-29,App Store,1
U02539,Sweden,Male,31,2026-02-04,App Store,0
U02540,Poland,Male,16,2026-01-12,Organic Search,0
U02541,Germany,Female,20,2026-01-01,Social Media,0
U02542,Germany,Male,17,2026-01-01,Social Media,0
U02543,UK,Female,16,2026-01-18,Organic Search,0
U02544,France,Male,24,2026-01-23,Social Media,0
U02545,Belgium,Male,19,2026-01-04,App Store,0
U02546,France,Female,20,2026-01-02,Influencer,0
U02547,Netherlands,Male,19,2026-01-16,Social Media,0
U02548,Spain,Female,37,2026-01-01,Paid Ads,0
U02549,Spain,Female,36,2026-01-04,Organic Search,0
U02550,Sweden,Female,27,2026-01-21,Social Media,0
U02551,Austria,Male,29,2026-01-19,Social Media,0
U02552,Netherlands,Female,39,2026-01-01,Influencer,0
U02553,Italy,Female,24,2026-02-23,Organic Search,0
U02554,Germany,Female,27,2026-01-10,Organic Search,0
U02555,UK,Other,29,2026-02-23,App Store,0
U02556,Belgium,Female,17,2026-01-24,Organic Search,0
U02557,Italy,Female,35,2026-01-06,Referral,0
U02558,Germany,Female,33,2026-01-11,App Store,0
U02559,UK,Female,16,2026-01-03,Referral,1
U02560,Sweden,Male,37,2026-01-21,Paid Ads,0
U02561,Netherlands,Female,29,2026-01-20,App Store,0
U02562,Italy,Male,39,2026-02-23,Social Media,1
U02563,UK,Male,25,2026-01-02,Influencer,1
U02564,Germany,Male,23,2026-01-02,Social Media,0
U02565,Belgium,Female,27,2026-01-07,Organic Search,0
U02566,Germany,Female,28,2026-01-06,Organic Search,0
U02567,Italy,Female,35,2026-01-21,Paid Ads,0
U02568,Netherlands,Female,29,2026-01-10,Referral,0
U02569,France,Male,36,2026-01-21,Organic Search,0
U02570,Germany,Female,27,2026-01-08,Social Media,0
U02571,Germany,Male,18,2026-01-09,Paid Ads,0
U02572,Poland,Female,24,2026-01-09,Social Media,0
U02573,Sweden,Female,23,2026-01-15,Social Media,0
U02574,UK,Female,18,2026-01-12,App Store,0
U02575,Poland,Male,27,2026-01-12,Influencer,0
U02576,Germany,Male,17,2026-01-05,Referral,0
U02577,France,Male,32,2026-01-09,Referral,0
U02578,Netherlands,Female,34,2026-01-08,Influencer,0
U02579,UK,Male,22,2026-01-16,Influencer,0
